,date,code,capital,money_lock,money_rest,deal_action,deal_price,object_vol,fees,slippage
1393,20191025,600519.XSHG,,170665695.0,,hold,,145700.0,,
1394,20191025,STOCK,,170665695.0,,,,,,
1395,20191025,000906.XSHG,,203334800.0,,hold,,50000.0,,
1396,20191025,INDEX,,203334800.0,,,,,,
1397,20191025,ALL,374021857.7498,374000495.0,21362.749800017213,,,,,
1398,20191028,CASH,,,21362.749800017213,,,,,
1399,20191028,600519.XSHG,,171676853.0,,hold,,145700.0,,
1400,20191028,STOCK,,171676853.0,,,,,,
1401,20191028,000906.XSHG,,205380975.0,,hold,,50000.0,,
1402,20191028,INDEX,,205380975.0,,,,,,
1403,20191028,ALL,377079190.7498,377057828.0,21362.749800017213,,,,,
1404,20191029,CASH,,,21362.749800017213,,,,,
1405,20191029,600519.XSHG,,173820100.0,,hold,,145700.0,,
1406,20191029,STOCK,,173820100.0,,,,,,
1407,20191029,000906.XSHG,,203997045.0,,hold,,50000.0,,
1408,20191029,INDEX,,203997045.0,,,,,,
1409,20191029,ALL,377838507.7498,377817145.0,21362.749800017213,,,,,
1410,20191030,CASH,,,21362.749800017213,,,,,
1411,20191030,600519.XSHG,,172479660.0,,hold,,145700.0,,
1412,20191030,STOCK,,172479660.0,,,,,,
1413,20191030,000906.XSHG,,202668470.0,,hold,,50000.0,,
1414,20191030,INDEX,,202668470.0,,,,,,
1415,20191030,ALL,375169492.7498,375148130.0,21362.749800017213,,,,,
1416,20191031,CASH,,,21362.749800017213,,,,,
1417,20191031,600519.XSHG,,171927457.0,,hold,,145700.0,,
1418,20191031,STOCK,,171927457.0,,,,,,
1419,20191031,000906.XSHG,,202199820.0,,hold,,50000.0,,
1420,20191031,INDEX,,202199820.0,,,,,,
1421,20191031,ALL,374148639.7498,374127277.0,21362.749800017213,,,,,
1422,20191101,CASH,,,21362.749800017213,,,,,
1423,20191101,600519.XSHG,,172654500.0,,hold,,145700.0,,
1424,20191101,STOCK,,172654500.0,,,,,,
1425,20191101,000906.XSHG,,205252095.0,,hold,,50000.0,,
1426,20191101,INDEX,,205252095.0,,,,,,
1427,20191101,ALL,377927957.7498,377906595.0,21362.749800017213,,,,,
1428,20191104,CASH,,,21362.749800017213,,,,,
1429,20191104,600519.XSHG,,174780263.0,,hold,,145700.0,,
1430,20191104,STOCK,,174780263.0,,,,,,
1431,20191104,000906.XSHG,,206523650.0,,hold,,50000.0,,
1432,20191104,INDEX,,206523650.0,,,,,,
1433,20191104,ALL,381325275.7498,381303913.0,21362.749800017213,,,,,
1434,20191105,CASH,,,21362.749800017213,,,,,
1435,20191105,600519.XSHG,,174694300.0,,hold,,145700.0,,
1436,20191105,STOCK,,174694300.0,,,,,,
1437,20191105,000906.XSHG,,207867395.0,,hold,,50000.0,,
1438,20191105,INDEX,,207867395.0,,,,,,
1439,20191105,ALL,382583057.7498,382561695.0,21362.749800017213,,,,,
1440,20191106,CASH,,,21362.749800017213,,,,,
1441,20191106,600519.XSHG,,173820100.0,,hold,,145700.0,,
1442,20191106,STOCK,,173820100.0,,,,,,
1443,20191106,000906.XSHG,,206669365.00000003,,hold,,50000.0,,
1444,20191106,INDEX,,206669365.00000003,,,,,,
1445,20191106,ALL,380510827.7498,380489465.0,21362.749800017213,,,,,
1446,20191107,CASH,,,21362.749800017213,,,,,
1447,20191107,600519.XSHG,,175039608.99999997,,hold,,145700.0,,
1448,20191107,STOCK,,175039608.99999997,,,,,,
1449,20191107,000906.XSHG,,207256540.0,,hold,,50000.0,,
1450,20191107,INDEX,,207256540.0,,,,,,
1451,20191107,ALL,382317511.7498,382296149.0,21362.749800017213,,,,,
1452,20191108,CASH,,,21362.749800017213,,,,,
1453,20191108,600519.XSHG,,175568500.0,,hold,,145700.0,,
1454,20191108,STOCK,,175568500.0,,,,,,
1455,20191108,000906.XSHG,,206323619.99999997,,hold,,50000.0,,
1456,20191108,INDEX,,206323619.99999997,,,,,,
1457,20191108,ALL,381913482.7498,381892120.0,21362.749800017213,,,,,
1458,20191111,CASH,,,21362.749800017213,,,,,
1459,20191111,600519.XSHG,,174694300.0,,hold,,145700.0,,
1460,20191111,STOCK,,174694300.0,,,,,,
1461,20191111,000906.XSHG,,202456520.0,,hold,,50000.0,,
